SO53136,Nicole Long,nicole58@adventure-works.com,"Sport-100 Helmet, Black",1,7/26/2021
SO53184,Victor Carlson,victor18@adventure-works.com,"Touring-1000 Blue, 60",1,7/26/2021
SO53184,Victor Carlson,victor18@adventure-works.com,"Sport-100 Helmet, Blue",1,7/26/2021
SO53155,Rachel Davis,rachel7@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53158,Alicia Jai,alicia9@adventure-works.com,Fender Set - Mountain,1,7/26/2021
SO53158,Alicia Jai,alicia9@adventure-works.com,Bike Wash - Dissolver,1,7/26/2021
SO53159,Alberto Diaz,alberto4@adventure-works.com,Road Tire Tube,1,7/26/2021
SO53159,Alberto Diaz,alberto4@adventure-works.com,HL Road Tire,1,7/26/2021
SO53159,Alberto Diaz,alberto4@adventure-works.com,Patch Kit/8 Patches,1,7/26/2021
SO53149,Andrea Rogers,andrea19@adventure-works.com,Mountain Bottle Cage,1,7/26/2021
SO53149,Andrea Rogers,andrea19@adventure-works.com,Water Bottle - 30 oz.,1,7/26/2021
SO53149,Andrea Rogers,andrea19@adventure-works.com,"Sport-100 Helmet, Red",1,7/26/2021
SO53179,David Griffin,david54@adventure-works.com,"Road-750 Black, 58",1,7/26/2021
SO53179,David Griffin,david54@adventure-works.com,"Sport-100 Helmet, Red",1,7/26/2021
SO53178,Kaitlyn Price,kaitlyn68@adventure-works.com,"Road-750 Black, 48",1,7/26/2021
SO53178,Kaitlyn Price,kaitlyn68@adventure-works.com,"Racing Socks, M",1,7/26/2021
SO53167,Kaitlyn Stewart,kaitlyn47@adventure-works.com,"Road-350-W Yellow, 48",1,7/26/2021
SO53167,Kaitlyn Stewart,kaitlyn47@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/26/2021
SO53175,George Garcia,george21@adventure-works.com,"Road-750 Black, 52",1,7/26/2021
SO53175,George Garcia,george21@adventure-works.com,Road Bottle Cage,1,7/26/2021
SO53175,George Garcia,george21@adventure-works.com,Water Bottle - 30 oz.,1,7/26/2021
SO53175,George Garcia,george21@adventure-works.com,Hydration Pack - 70 oz.,1,7/26/2021
SO53175,George Garcia,george21@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,7/26/2021
SO53181,Sarah Perry,sarah32@adventure-works.com,"Road-550-W Yellow, 48",1,7/26/2021
SO53181,Sarah Perry,sarah32@adventure-works.com,"Sport-100 Helmet, Black",1,7/26/2021
SO53180,Kyle Hernandez,kyle48@adventure-works.com,"Road-550-W Yellow, 44",1,7/26/2021
SO53180,Kyle Hernandez,kyle48@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/26/2021
SO53150,Lauren Peterson,lauren15@adventure-works.com,"Women's Mountain Shorts, L",1,7/26/2021
SO53150,Lauren Peterson,lauren15@adventure-works.com,"Half-Finger Gloves, M",1,7/26/2021
SO53168,Kate Yuan,kate5@adventure-works.com,"Mountain-500 Black, 52",1,7/26/2021
SO53168,Kate Yuan,kate5@adventure-works.com,LL Mountain Tire,1,7/26/2021
SO53168,Kate Yuan,kate5@adventure-works.com,Patch Kit/8 Patches,1,7/26/2021
SO53152,Samuel Perry,samuel6@adventure-works.com,"Women's Mountain Shorts, L",1,7/26/2021
SO53137,Armando Carlson,armando18@adventure-works.com,Fender Set - Mountain,1,7/26/2021
SO53140,Warren Chande,warren4@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,7/26/2021
SO53140,Warren Chande,warren4@adventure-works.com,AWC Logo Cap,1,7/26/2021
SO53172,Gilbert Sharma,gilbert30@adventure-works.com,"Touring-3000 Yellow, 50",1,7/26/2021
SO53172,Gilbert Sharma,gilbert30@adventure-works.com,"Sport-100 Helmet, Red",1,7/26/2021
SO53156,Frank Torres,frank19@adventure-works.com,HL Mountain Tire,1,7/26/2021
SO53138,Christian Sharma,christian16@adventure-works.com,HL Road Tire,1,7/26/2021
SO53164,Emma Foster,emma62@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53164,Emma Foster,emma62@adventure-works.com,HL Mountain Tire,1,7/26/2021
SO53164,Emma Foster,emma62@adventure-works.com,Hitch Rack - 4-Bike,1,7/26/2021
SO53154,Alyssa Coleman,alyssa52@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53154,Alyssa Coleman,alyssa52@adventure-works.com,Hydration Pack - 70 oz.,1,7/26/2021
SO53166,Devin Ward,devin70@adventure-works.com,HL Mountain Tire,1,7/26/2021
SO53166,Devin Ward,devin70@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53166,Devin Ward,devin70@adventure-works.com,Fender Set - Mountain,1,7/26/2021
SO53166,Devin Ward,devin70@adventure-works.com,Mountain Bottle Cage,1,7/26/2021
SO53166,Devin Ward,devin70@adventure-works.com,Water Bottle - 30 oz.,1,7/26/2021
SO53163,Gina Blanco,gina16@adventure-works.com,LL Road Tire,1,7/26/2021
SO53163,Gina Blanco,gina16@adventure-works.com,Patch Kit/8 Patches,1,7/26/2021
SO53151,Joseph Robinson,joseph25@adventure-works.com,"Women's Mountain Shorts, M",1,7/26/2021
SO53151,Joseph Robinson,joseph25@adventure-works.com,"Half-Finger Gloves, S",1,7/26/2021
SO53145,Melissa Morris,melissa41@adventure-works.com,LL Mountain Tire,1,7/26/2021
SO53145,Melissa Morris,melissa41@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53145,Melissa Morris,melissa41@adventure-works.com,"Sport-100 Helmet, Black",1,7/26/2021
SO53146,Grace Martin,grace14@adventure-works.com,LL Mountain Tire,1,7/26/2021
SO53146,Grace Martin,grace14@adventure-works.com,Patch Kit/8 Patches,1,7/26/2021
SO53147,Cameron Li,cameron22@adventure-works.com,LL Mountain Tire,1,7/26/2021
SO53147,Cameron Li,cameron22@adventure-works.com,Mountain Tire Tube,1,7/26/2021
SO53147,Cameron Li,cameron22@adventure-works.com,"Sport-100 Helmet, Blue",1,7/26/2021
SO53173,Savannah Kelly,savannah1@adventure-works.com,"Touring-3000 Yellow, 44",1,7/26/2021
SO53162,Kristi Gomez,kristi41@adventure-works.com,Road Tire Tube,1,7/26/2021
SO53171,Autumn Zhao,autumn9@adventure-works.com,"Touring-3000 Yellow, 58",1,7/26/2021
SO53171,Autumn Zhao,autumn9@adventure-works.com,Road Bottle Cage,1,7/26/2021
SO53144,Zachary Zhang,zachary22@adventure-works.com,Touring Tire,1,7/26/2021
SO53144,Zachary Zhang,zachary22@adventure-works.com,"Sport-100 Helmet, Black",1,7/26/2021
SO53144,Zachary Zhang,zachary22@adventure-works.com,"Half-Finger Gloves, S",1,7/26/2021
SO53144,Zachary Zhang,zachary22@adventure-works.com,Touring Tire Tube,1,7/26/2021
SO53183,Heather Cai,heather20@adventure-works.com,"Road-550-W Yellow, 42",1,7/26/2021
SO53183,Heather Cai,heather20@adventure-works.com,"Sport-100 Helmet, Blue",1,7/26/2021
SO53203,Devin Flores,devin51@adventure-works.com,Road Tire Tube,1,7/27/2021
SO53203,Devin Flores,devin51@adventure-works.com,HL Road Tire,1,7/27/2021
SO53203,Devin Flores,devin51@adventure-works.com,"Sport-100 Helmet, Red",1,7/27/2021
SO53192,Kristen Li,kristen3@adventure-works.com,"Sport-100 Helmet, Red",1,7/27/2021
SO53192,Kristen Li,kristen3@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,7/27/2021
SO53215,Trinity James,trinity7@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53215,Trinity James,trinity7@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53216,Nina Jai,nina11@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53216,Nina Jai,nina11@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53216,Nina Jai,nina11@adventure-works.com,"Sport-100 Helmet, Black",1,7/27/2021
SO53214,Jordan Adams,jordan44@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53214,Jordan Adams,jordan44@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53187,Colin Chavez,colin38@adventure-works.com,Fender Set - Mountain,1,7/27/2021
SO53219,Raquel Alvarez,raquel3@adventure-works.com,LL Mountain Tire,1,7/27/2021
SO53219,Raquel Alvarez,raquel3@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53219,Raquel Alvarez,raquel3@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53220,Frederick Prasad,frederick8@adventure-works.com,LL Mountain Tire,1,7/27/2021
SO53220,Frederick Prasad,frederick8@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53220,Frederick Prasad,frederick8@adventure-works.com,"Sport-100 Helmet, Black",1,7/27/2021
SO53220,Frederick Prasad,frederick8@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53212,Samuel Campbell,samuel37@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53212,Samuel Campbell,samuel37@adventure-works.com,"Classic Vest, L",1,7/27/2021
SO53212,Samuel Campbell,samuel37@adventure-works.com,Hydration Pack - 70 oz.,1,7/27/2021
SO53194,Susan Zhang,susan10@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53209,Angelica Hughes,angelica11@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53209,Angelica Hughes,angelica11@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53190,Warren Chande,warren4@adventure-works.com,ML Mountain Tire,1,7/27/2021
SO53190,Warren Chande,warren4@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53190,Warren Chande,warren4@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53233,Devin Young,devin23@adventure-works.com,"Road-350-W Yellow, 40",1,7/27/2021
SO53233,Devin Young,devin23@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53201,Ian Walker,ian21@adventure-works.com,HL Road Tire,1,7/27/2021
SO53222,Jenny Chande,jenny37@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53186,Gerald Mehta,gerald1@adventure-works.com,ML Mountain Tire,1,7/27/2021
SO53186,Gerald Mehta,gerald1@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53207,Mindy Sharma,mindy14@adventure-works.com,Mountain Bottle Cage,1,7/27/2021
SO53207,Mindy Sharma,mindy14@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53207,Mindy Sharma,mindy14@adventure-works.com,Hydration Pack - 70 oz.,1,7/27/2021
SO53239,Juan Serrano,juan4@adventure-works.com,"Road-750 Black, 58",1,7/27/2021
SO53239,Juan Serrano,juan4@adventure-works.com,Road Bottle Cage,1,7/27/2021
SO53206,Nichole Rai,nichole17@adventure-works.com,Mountain Bottle Cage,1,7/27/2021
SO53206,Nichole Rai,nichole17@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53234,Sarah Gonzales,sarah41@adventure-works.com,"Mountain-400-W Silver, 38",1,7/27/2021
SO53234,Sarah Gonzales,sarah41@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53234,Sarah Gonzales,sarah41@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/27/2021
SO53234,Sarah Gonzales,sarah41@adventure-works.com,"Half-Finger Gloves, S",1,7/27/2021
SO53217,Alexa Kelly,alexa2@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53217,Alexa Kelly,alexa2@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,"Mountain-500 Black, 42",1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,Fender Set - Mountain,1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,Mountain Bottle Cage,1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53195,Karla Tang,karla4@adventure-works.com,"Sport-100 Helmet, Red",1,7/27/2021
SO53218,Tabitha Carlson,tabitha39@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53218,Tabitha Carlson,tabitha39@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53218,Tabitha Carlson,tabitha39@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53231,Gilbert Sun,gilbert10@adventure-works.com,Fender Set - Mountain,1,7/27/2021
SO53231,Gilbert Sun,gilbert10@adventure-works.com,"Half-Finger Gloves, L",1,7/27/2021
SO53232,Briana Gill,briana13@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53210,Cindy Gray,cindy25@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53210,Cindy Gray,cindy25@adventure-works.com,Hydration Pack - 70 oz.,1,7/27/2021
SO53230,Isaiah Scott,isaiah39@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53230,Isaiah Scott,isaiah39@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53185,Samuel Edwards,samuel32@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53228,Blake Patterson,blake58@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53228,Blake Patterson,blake58@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53228,Blake Patterson,blake58@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53197,Dalton Bennett,dalton46@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53193,Vincent Cai,vincent21@adventure-works.com,"Half-Finger Gloves, M",1,7/27/2021
SO53224,Wyatt Price,wyatt52@adventure-works.com,Touring Tire,1,7/27/2021
SO53200,Andrew Martinez,andrew24@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53200,Andrew Martinez,andrew24@adventure-works.com,LL Road Tire,1,7/27/2021
SO53205,Ryan Thompson,ryan38@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53205,Ryan Thompson,ryan38@adventure-works.com,ML Mountain Tire,1,7/27/2021
SO53205,Ryan Thompson,ryan38@adventure-works.com,Hitch Rack - 4-Bike,1,7/27/2021
SO53198,Terrance Raman,terrance9@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53235,Julia Coleman,julia72@adventure-works.com,"Mountain-200 Black, 42",1,7/27/2021
SO53235,Julia Coleman,julia72@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53237,Ruben Torres,ruben35@adventure-works.com,"Touring-1000 Yellow, 46",1,7/27/2021
SO53237,Ruben Torres,ruben35@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53229,Colin Lin,colin8@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53229,Colin Lin,colin8@adventure-works.com,HL Mountain Tire,1,7/27/2021
SO53229,Colin Lin,colin8@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53196,Jessie Blanco,jessie34@adventure-works.com,"Road-250 Black, 48",1,7/27/2021
SO53196,Jessie Blanco,jessie34@adventure-works.com,HL Road Tire,1,7/27/2021
SO53196,Jessie Blanco,jessie34@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53191,Donald Kov�r,donald6@adventure-works.com,Mountain Bottle Cage,1,7/27/2021
SO53189,Luke Baker,luke39@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53189,Luke Baker,luke39@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53208,Jack Gonzalez,jack44@adventure-works.com,Mountain Bottle Cage,1,7/27/2021
SO53226,Stefanie Jordan,stefanie1@adventure-works.com,Touring Tire,1,7/27/2021
SO53238,Melanie Hayes,melanie10@adventure-works.com,"Touring-2000 Blue, 50",1,7/27/2021
SO53238,Melanie Hayes,melanie10@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53211,Jose Collins,jose40@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53211,Jose Collins,jose40@adventure-works.com,"Sport-100 Helmet, Blue",1,7/27/2021
SO53202,Emma Cox,emma37@adventure-works.com,Touring Tire,1,7/27/2021
SO53227,Dylan Zhang,dylan23@adventure-works.com,Touring Tire,1,7/27/2021
SO53225,Darren Ruiz,darren23@adventure-works.com,Touring Tire Tube,1,7/27/2021
SO53225,Darren Ruiz,darren23@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53225,Darren Ruiz,darren23@adventure-works.com,"Half-Finger Gloves, M",1,7/27/2021
SO53225,Darren Ruiz,darren23@adventure-works.com,Road Bottle Cage,1,7/27/2021
SO53223,Rachael Vance,rachael4@adventure-works.com,LL Road Tire,1,7/27/2021
SO53223,Rachael Vance,rachael4@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53204,Ruth Srini,ruth13@adventure-works.com,LL Mountain Tire,1,7/27/2021
SO53204,Ruth Srini,ruth13@adventure-works.com,Mountain Tire Tube,1,7/27/2021
SO53204,Ruth Srini,ruth13@adventure-works.com,"Sport-100 Helmet, Black",1,7/27/2021
SO53213,Julia Rodriguez,julia41@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53236,Karen Sun,karen23@adventure-works.com,"Touring-1000 Yellow, 60",1,7/27/2021
SO53236,Karen Sun,karen23@adventure-works.com,Road Bottle Cage,1,7/27/2021
SO53236,Karen Sun,karen23@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53188,Martha Guo,martha17@adventure-works.com,AWC Logo Cap,1,7/27/2021
SO53188,Martha Guo,martha17@adventure-works.com,Water Bottle - 30 oz.,1,7/27/2021
SO53221,Walter Vazquez,walter8@adventure-works.com,HL Road Tire,1,7/27/2021
SO53221,Walter Vazquez,walter8@adventure-works.com,Road Tire Tube,1,7/27/2021
SO53221,Walter Vazquez,walter8@adventure-works.com,"Racing Socks, L",1,7/27/2021
SO53199,Miguel Hayes,miguel69@adventure-works.com,ML Road Tire,1,7/27/2021
SO53199,Miguel Hayes,miguel69@adventure-works.com,Patch Kit/8 Patches,1,7/27/2021
SO53254,Vanessa Gonzales,vanessa18@adventure-works.com,HL Road Tire,1,7/28/2021
SO53254,Vanessa Gonzales,vanessa18@adventure-works.com,Patch Kit/8 Patches,1,7/28/2021
SO53288,Jon Rai,jon14@adventure-works.com,"Road-750 Black, 58",1,7/28/2021
SO53288,Jon Rai,jon14@adventure-works.com,AWC Logo Cap,1,7/28/2021
SO53288,Jon Rai,jon14@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53270,Jared Sanders,jared5@adventure-works.com,LL Road Tire,1,7/28/2021
SO53256,Maria Adams,maria57@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53256,Maria Adams,maria57@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53256,Maria Adams,maria57@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,7/28/2021
SO53256,Maria Adams,maria57@adventure-works.com,AWC Logo Cap,1,7/28/2021
SO53264,Arianna Russell,arianna18@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53264,Arianna Russell,arianna18@adventure-works.com,Bike Wash - Dissolver,1,7/28/2021
SO53264,Arianna Russell,arianna18@adventure-works.com,Hitch Rack - 4-Bike,1,7/28/2021
SO53249,Heather He,heather17@adventure-works.com,"Road-250 Black, 52",1,7/28/2021
SO53249,Heather He,heather17@adventure-works.com,HL Road Tire,1,7/28/2021
SO53249,Heather He,heather17@adventure-works.com,Road Tire Tube,1,7/28/2021
SO53249,Heather He,heather17@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53283,Chloe Clark,chloe29@adventure-works.com,"Touring-1000 Yellow, 60",1,7/28/2021
SO53283,Chloe Clark,chloe29@adventure-works.com,Road Bottle Cage,1,7/28/2021
SO53284,Wyatt Jones,wyatt3@adventure-works.com,"Touring-1000 Blue, 54",1,7/28/2021
SO53284,Wyatt Jones,wyatt3@adventure-works.com,Road Bottle Cage,1,7/28/2021
SO53284,Wyatt Jones,wyatt3@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53284,Wyatt Jones,wyatt3@adventure-works.com,Hydration Pack - 70 oz.,1,7/28/2021
SO53271,Cesar Martinez,cesar17@adventure-works.com,Touring Tire,1,7/28/2021
SO53271,Cesar Martinez,cesar17@adventure-works.com,Touring Tire Tube,1,7/28/2021
SO53267,Amber Parker,amber7@adventure-works.com,Road Tire Tube,1,7/28/2021
SO53267,Amber Parker,amber7@adventure-works.com,"Sport-100 Helmet, Red",1,7/28/2021
SO53266,Terrence Xu,terrence5@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53266,Terrence Xu,terrence5@adventure-works.com,"Sport-100 Helmet, Red",1,7/28/2021
SO53281,Orlando Vazquez,orlando14@adventure-works.com,"Mountain-200 Black, 38",1,7/28/2021
SO53281,Orlando Vazquez,orlando14@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53281,Orlando Vazquez,orlando14@adventure-works.com,Hitch Rack - 4-Bike,1,7/28/2021
SO53273,Luke Long,luke28@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53273,Luke Long,luke28@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53273,Luke Long,luke28@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53280,Kyle Foster,kyle11@adventure-works.com,"Mountain-200 Black, 42",1,7/28/2021
SO53280,Kyle Foster,kyle11@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53280,Kyle Foster,kyle11@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53282,Jade Bailey,jade13@adventure-works.com,"Mountain-200 Black, 46",1,7/28/2021
SO53282,Jade Bailey,jade13@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53282,Jade Bailey,jade13@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53243,Samantha Jenkins,samantha32@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53241,Jasmine Stewart,jasmine22@adventure-works.com,"Mountain-200 Black, 42",1,7/28/2021
SO53241,Jasmine Stewart,jasmine22@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53240,Amy Sun,amy19@adventure-works.com,"Mountain-200 Black, 46",1,7/28/2021
SO53242,Adrienne Torres,adrienne8@adventure-works.com,"Mountain-200 Silver, 38",1,7/28/2021
SO53242,Adrienne Torres,adrienne8@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53276,Kaitlyn Scott,kaitlyn11@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53276,Kaitlyn Scott,kaitlyn11@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53276,Kaitlyn Scott,kaitlyn11@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53276,Kaitlyn Scott,kaitlyn11@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/28/2021
SO53276,Kaitlyn Scott,kaitlyn11@adventure-works.com,AWC Logo Cap,1,7/28/2021
SO53279,Hannah Patterson,hannah33@adventure-works.com,"Mountain-200 Black, 46",1,7/28/2021
SO53279,Hannah Patterson,hannah33@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53279,Hannah Patterson,hannah33@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53279,Hannah Patterson,hannah33@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53274,Sydney Gray,sydney16@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53274,Sydney Gray,sydney16@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53274,Sydney Gray,sydney16@adventure-works.com,"Sport-100 Helmet, Red",1,7/28/2021
SO53275,Edward Long,edward58@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53275,Edward Long,edward58@adventure-works.com,Patch Kit/8 Patches,1,7/28/2021
SO53272,Deborah Sharma,deborah14@adventure-works.com,Touring Tire Tube,1,7/28/2021
SO53272,Deborah Sharma,deborah14@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53269,Abigail Garcia,abigail57@adventure-works.com,Touring Tire Tube,1,7/28/2021
SO53269,Abigail Garcia,abigail57@adventure-works.com,Touring Tire,1,7/28/2021
SO53269,Abigail Garcia,abigail57@adventure-works.com,"Sport-100 Helmet, Blue",1,7/28/2021
SO53269,Abigail Garcia,abigail57@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/28/2021
SO53263,Benjamin Bryant,benjamin19@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53265,Kelli Zhou,kelli9@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53265,Kelli Zhou,kelli9@adventure-works.com,"Half-Finger Gloves, M",1,7/28/2021
SO53257,Jaime Rubio,jaime23@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53257,Jaime Rubio,jaime23@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53257,Jaime Rubio,jaime23@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53260,Lucas Gray,lucas78@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53260,Lucas Gray,lucas78@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53286,Ethan Wilson,ethan40@adventure-works.com,"Road-750 Black, 48",1,7/28/2021
SO53286,Ethan Wilson,ethan40@adventure-works.com,Road Bottle Cage,1,7/28/2021
SO53286,Ethan Wilson,ethan40@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53286,Ethan Wilson,ethan40@adventure-works.com,"Classic Vest, S",1,7/28/2021
SO53245,Jermaine Garcia,jermaine13@adventure-works.com,HL Mountain Tire,1,7/28/2021
SO53245,Jermaine Garcia,jermaine13@adventure-works.com,Mountain Tire Tube,1,7/28/2021
SO53245,Jermaine Garcia,jermaine13@adventure-works.com,Patch Kit/8 Patches,1,7/28/2021
SO53285,Grace Peterson,grace40@adventure-works.com,"Road-750 Black, 44",1,7/28/2021
SO53285,Grace Peterson,grace40@adventure-works.com,"Sport-100 Helmet, Red",1,7/28/2021
SO53250,Preston Lopez,preston15@adventure-works.com,"Mountain-400-W Silver, 46",1,7/28/2021
SO53250,Preston Lopez,preston15@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,7/28/2021
SO53261,Marcus Powell,marcus58@adventure-works.com,"Women's Mountain Shorts, L",1,7/28/2021
SO53259,Chloe Rogers,chloe48@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53259,Chloe Rogers,chloe48@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53246,Bianca Ma,bianca12@adventure-works.com,LL Road Tire,1,7/28/2021
SO53246,Bianca Ma,bianca12@adventure-works.com,Road Tire Tube,1,7/28/2021
SO53246,Bianca Ma,bianca12@adventure-works.com,"Sport-100 Helmet, Black",1,7/28/2021
SO53248,Tommy Chander,tommy12@adventure-works.com,Patch Kit/8 Patches,1,7/28/2021
SO53287,Austin Zhang,austin20@adventure-works.com,"Road-550-W Yellow, 42",1,7/28/2021
SO53287,Austin Zhang,austin20@adventure-works.com,"Sport-100 Helmet, Blue",1,7/28/2021
SO53278,Jose Nelson,jose45@adventure-works.com,Fender Set - Mountain,1,7/28/2021
SO53278,Jose Nelson,jose45@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53278,Jose Nelson,jose45@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53278,Jose Nelson,jose45@adventure-works.com,Hydration Pack - 70 oz.,1,7/28/2021
SO53258,Isabella Harris,isabella69@adventure-works.com,Mountain Bottle Cage,1,7/28/2021
SO53258,Isabella Harris,isabella69@adventure-works.com,Water Bottle - 30 oz.,1,7/28/2021
SO53258,Isabella Harris,isabella69@adventure-works.com,AWC Logo Cap,1,7/28/2021
SO53258,Isabella Harris,isabella69@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,7/28/2021
